Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,WHH,WHD,WHA,PSCH,PSCD,PSCA
2020-06-24,Norwich,Everton,0,1,A,0,0,D,A Madley,9,12,1,5,8,13,6,5,0,1,0,0,3.9,3.6,1.9,4.06,3.76,1.93,4.0,3.6,1.91,4.48,3.62,1.91
2020-06-24,Wolves,Bournemouth,1,0,H,0,0,D,M Oliver,10,4,2,0,11,11,6,4,3,3,0,0,1.55,4.0,6.0,1.6,4.09,6.21,1.55,4.0,6.5,1.59,3.83,7.43
2020-06-24,Liverpool,Crystal Palace,4,0,H,2,0,H,M Atkinson,21,3,7,0,7,5,6,0,0,0,0,0,1.22,6.5,13.0,1.25,6.42,13.96,1.22,6.0,15.0,1.3,5.85,11.67
2020-06-25,Chelsea,Man City,2,1,H,1,0,H,S Attwell,15,11,10,2,13,3,5,7,1,1,0,1,4.0,4.0,1.8,4.1,4.24,1.82,4.2,4.0,1.78,4.29,3.96,1.85
2020-06-25,Southampton,Arsenal,0,2,A,0,1,A,G Scott,12,10,3,5,10,14,4,6,0,2,1,0,2.6,3.5,2.62,2.69,3.53,2.67,2.6,3.5,2.62,2.7,3.65,2.65
2020-06-25,Burnley,Watford,1,0,H,0,0,D,M Dean,9,10,5,4,13,15,1,7,1,0,0,0,3.0,3.25,2.45,3.09,3.25,2.51,3.0,3.2,2.45,3.72,3.33,2.2
2020-06-27,Aston Villa,Wolves,0,1,A,0,0,D,C Pawson,11,9,1,2,16,16,2,2,1,1,0,0,4.6,3.7,1.75,4.98,3.81,1.76,4.8,3.7,1.75,4.61,3.48,1.93
2020-06-28,Watford,Southampton,1,3,A,0,1,A,M Oliver,8,11,0,7,18,9,5,3,3,0,0,0,2.5,3.3,2.87,2.51,3.39,2.96,2.45,3.3,2.9,2.41,3.28,3.31
2020-06-29,Crystal Palace,Burnley,0,1,A,0,0,D,S Hooper,17,8,4,4,12,13,9,1,1,1,0,0,2.25,3.2,3.4,2.37,3.18,3.41,2.3,3.2,3.3,2.06,3.18,4.5
2020-06-30,Brighton,Man United,0,3,A,0,2,A,A Marriner,8,12,2,6,10,9,4,5,0,1,0,0,6.0,3.8,1.61,6.61,3.92,1.62,6.5,3.9,1.57,7.42,4.14,1.54
2020-07-01,Everton,Leicester,2,1,H,2,0,H,D Coote,7,15,2,3,13,10,3,5,1,1,0,0,2.5,3.3,2.9,2.59,3.36,2.96,2.55,3.25,2.88,2.64,3.25,2.99
2020-07-01,Bournemouth,Newcastle,1,4,A,0,2,A,K Friend,12,12,1,7,11,10,6,3,2,0,0,0,2.4,3.1,3.2,2.47,3.23,3.25,2.38,3.2,3.2,2.2,3.22,3.88
2020-07-01,Arsenal,Norwich,4,0,H,2,0,H,P Bankes,13,8,8,2,10,10,6,2,1,4,0,0,1.44,4.75,7.0,1.46,4.85,7.42,1.42,4.6,8.0,1.47,4.89,7.05
2020-07-01,West Ham,Chelsea,3,2,H,1,1,D,M Atkinson,10,17,4,6,10,9,2,3,2,1,0,0,5.5,4.33,1.57,5.71,4.41,1.61,5.8,4.2,1.57,7.15,4.78,1.48
2020-07-02,Man City,Liverpool,4,0,H,3,0,H,A Taylor,14,11,6,3,8,7,3,3,2,2,0,0,2.05,3.9,3.3,2.08,4.01,3.42,2.05,3.8,3.3,2.05,3.79,3.59
2020-07-02,Sheffield United,Tottenham,3,1,H,1,0,H,C Kavanagh,7,9,5,2,13,13,1,6,2,0,0,0,4.2,3.4,1.95,4.17,3.49,2.01,4.2,3.4,1.95,4.66,3.7,1.83
2020-07-04,Norwich,Brighton,0,1,A,0,1,A,S Attwell,12,8,1,2,11,13,0,2,2,2,0,0,3.3,3.4,2.2,3.47,3.38,2.24,3.4,3.3,2.2,3.41,3.25,2.33
2020-07-04,Leicester,Crystal Palace,3,0,H,0,0,D,J Moss,15,7,4,1,18,8,3,7,2,1,0,0,1.66,3.6,5.75,1.68,3.66,6.08,1.65,3.6,6.0,1.66,3.86,5.85
2020-07-04,Man United,Bournemouth,5,2,H,3,1,H,M Dean,19,7,10,3,13,12,8,3,0,1,0,0,1.16,7.5,17.0,1.17,7.66,18.7,1.15,7.5,19.0,1.19,7.81,16.0
2020-07-04,Wolves,Arsenal,0,2,A,0,1,A,M Oliver,10,8,1,5,6,11,3,5,2,4,0,0,2.25,3.4,3.25,2.28,3.33,3.43,2.25,3.3,3.3,2.4,3.21,3.32
2020-07-04,Chelsea,Watford,3,0,H,2,0,H,K Friend,21,7,9,3,9,12,5,3,0,2,0,0,1.4,4.75,8.0,1.43,4.6,8.69,1.38,4.6,9.0,1.37,5.16,9.16
2020-07-05,Liverpool,Aston Villa,2,0,H,0,0,D,P Tierney,6,9,4,3,18,8,7,5,1,1,0,0,1.33,5.5,8.5,1.35,5.51,8.94,1.32,5.5,9.0,1.18,8.0,15.87
2020-07-05,Newcastle,West Ham,2,2,D,1,1,D,C Pawson,11,17,4,7,9,11,6,4,0,0,0,0,2.6,3.3,2.75,2.72,3.31,2.77,2.62,3.3,2.7,2.75,3.43,2.66
2020-07-05,Burnley,Sheffield United,1,1,D,1,0,H,P Bankes,9,10,4,3,8,14,3,9,0,0,0,0,2.9,3.0,2.7,2.96,3.0,2.79,2.9,3.0,2.7,3.21,2.95,2.64
2020-07-05,Southampton,Man City,1,0,H,1,0,H,A Marriner,8,26,4,6,6,7,2,13,1,2,0,0,8.5,6.0,1.3,9.17,5.61,1.34,10.0,5.5,1.3,8.93,5.99,1.32
2020-07-06,Tottenham,Everton,1,0,H,1,0,H,G Scott,12,11,2,3,14,18,5,6,3,2,0,0,2.1,3.5,3.4,2.19,3.54,3.53,2.1,3.6,3.4,2.01,3.64,3.92
2020-07-07,Crystal Palace,Chelsea,2,3,A,1,2,A,D Coote,13,14,4,6,11,10,7,9,1,0,0,0,8.5,4.5,1.4,8.61,4.45,1.45,8.5,4.5,1.4,7.51,4.4,1.49
2020-07-07,Watford,Norwich,2,1,H,1,1,D,A Taylor,9,12,4,3,11,15,4,3,2,4,0,0,1.7,3.75,5.0,1.77,3.75,5.05,1.73,3.6,5.25,1.8,3.74,4.8
2020-07-07,Arsenal,Leicester,1,1,D,1,0,H,C Kavanagh,11,13,7,5,10,14,10,1,1,0,1,0,2.3,3.5,3.0,2.43,3.43,3.06,2.38,3.4,3.0,2.24,3.46,3.39
2020-07-08,Man City,Newcastle,5,0,H,2,0,H,A Madley,23,6,9,1,12,7,8,1,0,0,0,0,1.12,9.0,21.0,1.12,9.75,25.19,1.11,9.0,26.0,1.09,12.02,25.19
2020-07-08,Sheffield United,Wolves,1,0,H,0,0,D,M Atkinson,7,6,3,1,5,6,6,1,2,0,0,0,3.8,3.2,2.1,4.08,3.05,2.19,4.0,3.1,2.1,4.27,3.11,2.11
2020-07-08,West Ham,Burnley,0,1,A,0,1,A,M Oliver,21,8,5,4,7,7,10,3,1,1,0,0,2.0,3.4,3.9,2.05,3.51,3.9,2.0,3.4,3.9,1.87,3.67,4.5
2020-07-08,Brighton,Liverpool,1,3,A,1,2,A,C Pawson,12,19,2,8,7,15,6,10,1,4,0,0,6.0,4.33,1.53,6.08,4.3,1.58,6.0,4.2,1.55,5.95,4.07,1.62
2020-07-09,Aston Villa,Man United,0,3,A,0,2,A,J Moss,9,14,1,6,7,13,3,5,2,3,0,0,9.0,5.25,1.33,9.47,5.22,1.36,10.0,5.0,1.33,9.29,5.84,1.33
2020-07-09,Everton,Southampton,1,1,D,1,1,D,L Mason,11,17,4,4,13,14,3,5,3,3,0,0,2.05,3.5,3.6,2.11,3.57,3.61,2.05,3.5,3.6,2.1,3.44,3.81
2020-07-09,Bournemouth,Tottenham,0,0,D,0,0,D,P Tierney,9,9,2,0,11,14,8,12,3,2,0,0,5.25,3.8,1.66,4.98,4.11,1.7,5.0,4.0,1.67,4.8,3.81,1.79
2020-07-11,Norwich,West Ham,0,4,A,0,2,A,K Friend,11,19,2,7,9,8,1,6,1,0,0,0,3.75,3.75,1.95,3.84,3.71,2.01,3.7,3.6,2.0,3.64,3.55,2.11
2020-07-11,Watford,Newcastle,2,1,H,0,1,A,C Pawson,17,8,5,4,23,15,2,4,1,4,0,0,1.8,3.6,4.5,1.83,3.65,4.74,1.8,3.5,4.75,1.92,3.57,4.41
2020-07-11,Liverpool,Burnley,1,1,D,1,0,H,D Coote,23,6,9,2,7,4,12,6,1,2,0,0,1.22,6.5,12.0,1.27,6.37,11.79,1.24,6.5,12.0,1.23,6.82,13.07
2020-07-11,Brighton,Man City,0,5,A,0,2,A,G Scott,3,26,0,8,7,3,2,7,1,0,0,0,10.0,5.5,1.28,10.19,5.83,1.31,11.0,5.5,1.29,12.68,6.77,1.24
2020-07-11,Sheffield United,Chelsea,3,0,H,2,0,H,A Marriner,9,15,4,4,8,6,4,6,1,0,0,0,6.0,3.8,1.6,6.14,3.95,1.63,6.5,3.9,1.57,5.0,3.83,1.76
2020-07-12,Wolves,Everton,3,0,H,1,0,H,A Taylor,14,6,7,2,9,9,5,2,0,2,0,0,2.05,3.3,3.8,2.06,3.3,4.15,2.05,3.2,4.0,2.12,3.21,4.07
2020-07-12,Bournemouth,Leicester,4,1,H,0,1,A,S Attwell,10,13,4,5,11,12,2,6,2,1,0,1,5.25,3.8,1.66,5.24,3.83,1.72,5.25,3.7,1.7,4.52,3.9,1.81
2020-07-12,Aston Villa,Crystal Palace,2,0,H,1,0,H,M Atkinson,12,9,9,5,21,21,5,1,2,4,0,1,2.25,3.3,3.3,2.33,3.38,3.28,2.25,3.3,3.3,2.35,3.45,3.17
2020-07-12,Tottenham,Arsenal,2,1,H,1,1,D,M Oliver,15,13,9,4,16,11,6,5,5,3,0,0,2.62,3.4,2.7,2.68,3.51,2.69,2.6,3.4,2.7,2.78,3.45,2.63
2020-07-13,Man United,Southampton,2,2,D,2,1,H,C Kavanagh,8,9,4,5,14,15,4,6,1,3,0,0,1.3,5.5,10.0,1.28,5.99,11.75,1.27,5.8,11.0,1.28,6.34,10.55
2020-07-14,Chelsea,Norwich,1,0,H,1,0,H,J Moss,22,2,6,0,10,9,8,1,2,2,0,0,1.12,9.5,17.0,1.12,9.64,23.55,1.11,9.0,23.0,1.12,9.66,24.8
2020-07-15,Arsenal,Liverpool,2,1,H,2,1,H,P Tierney,3,24,2,8,14,10,2,13,3,1,0,0,3.8,3.8,1.9,3.97,3.98,1.9,3.9,3.8,1.88,4.74,4.33,1.7
2020-07-15,Man City,Bournemouth,2,1,H,2,0,H,L Mason,8,15,4,3,10,10,3,5,1,1,0,0,1.14,8.5,17.0,1.16,8.83,15.59,1.12,9.0,19.0,1.17,8.49,14.53
2020-07-15,Burnley,Wolves,1,1,D,0,0,D,M Dean,9,14,1,5,10,8,3,8,0,0,0,0,4.5,3.3,1.9,4.74,3.37,1.93,4.75,3.25,1.88,4.6,3.42,1.93
2020-07-15,Newcastle,Tottenham,1,3,A,0,1,A,D Coote,22,8,6,5,6,13,5,4,2,3,0,0,4.6,3.8,1.75,4.6,3.84,1.81,4.5,3.75,1.78,5.39,4.28,1.64
2020-07-16,Everton,Aston Villa,1,1,D,0,0,D,A Taylor,9,15,1,1,15,13,5,5,2,1,0,0,2.0,3.5,3.75,2.05,3.61,3.78,2.0,3.6,3.7,2.1,3.62,3.62
2020-07-16,Leicester,Sheffield United,2,0,H,1,0,H,M Oliver,15,5,7,1,12,10,9,5,1,2,0,0,2.05,3.25,3.9,2.04,3.4,4.12,2.0,3.4,4.0,2.19,3.22,3.8
2020-07-16,Southampton,Brighton,1,1,D,0,1,A,A Marriner,21,10,6,2,6,10,8,2,1,0,0,0,2.15,3.3,3.5,2.2,3.37,3.59,2.15,3.3,3.5,2.3,3.45,3.28
2020-07-16,Crystal Palace,Man United,0,2,A,0,1,A,G Scott,13,17,5,5,10,15,2,7,1,2,0,0,9.5,4.75,1.36,10.36,5.03,1.36,10.0,5.0,1.33,8.65,5.38,1.36
2020-07-17,West Ham,Watford,3,1,H,3,0,H,M Atkinson,10,14,4,3,11,11,9,3,0,2,0,0,2.4,3.0,3.3,2.43,3.04,3.46,2.38,3.1,3.25,2.54,2.92,3.39
2020-07-18,Norwich,Burnley,0,2,A,0,1,A,K Friend,6,23,2,8,9,16,6,8,0,0,2,0,3.2,3.4,2.25,3.4,3.43,2.25,3.3,3.3,2.25,3.19,3.45,2.34
2020-07-19,Bournemouth,Southampton,0,2,A,0,1,A,C Pawson,11,16,3,8,12,11,12,6,2,2,0,0,2.4,3.6,2.8,2.43,3.78,2.82,2.4,3.6,2.8,2.46,3.82,2.76
2020-07-19,Tottenham,Leicester,3,0,H,3,0,H,A Taylor,7,24,3,6,15,10,4,13,2,1,0,0,2.25,3.3,3.25,2.33,3.53,3.15,2.3,3.4,3.1,2.36,3.39,3.22
2020-07-20,Sheffield United,Everton,0,1,A,0,0,D,S Attwell,8,5,0,2,11,19,7,1,1,3,0,0,2.2,3.25,3.5,2.18,3.42,3.57,2.15,3.3,3.5,2.0,3.41,4.25
2020-07-20,Wolves,Crystal Palace,2,0,H,1,0,H,P Bankes,11,7,5,3,11,15,5,2,2,1,0,0,1.5,4.0,7.5,1.51,4.12,8.08,1.47,4.0,8.0,1.46,4.31,8.7
2020-07-20,Brighton,Newcastle,0,0,D,0,0,D,S Hooper,11,12,3,1,13,12,9,7,4,2,0,0,1.9,3.4,4.33,1.97,3.48,4.3,1.91,3.5,4.2,2.01,3.55,4.0
2020-07-21,Watford,Man City,0,4,A,0,2,A,M Oliver,2,26,0,10,14,11,0,8,2,0,0,0,8.5,5.5,1.33,8.57,5.73,1.34,9.5,5.8,1.3,9.2,6.37,1.3
2020-07-21,Aston Villa,Arsenal,1,0,H,1,0,H,C Kavanagh,8,7,3,0,13,19,8,9,2,4,0,0,3.3,3.6,2.1,3.24,3.94,2.14,3.2,3.8,2.1,3.14,3.86,2.21
2020-07-22,Man United,West Ham,1,1,D,0,1,A,P Tierney,11,12,4,3,10,9,2,3,3,1,0,0,1.22,6.5,11.0,1.26,6.37,12.18,1.24,6.5,12.0,1.27,6.55,10.55
2020-07-22,Liverpool,Chelsea,5,3,H,3,1,H,A Marriner,10,10,7,5,8,11,6,0,1,0,0,0,2.0,3.75,3.5,2.08,3.71,3.59,2.05,3.7,3.4,1.93,3.8,4.09
2020-07-26,Burnley,Brighton,1,2,A,1,1,D,J Moss,13,14,2,4,11,11,6,7,3,0,0,0,2.37,3.4,3.0,2.34,3.55,3.11,2.3,3.4,3.1,2.64,3.39,2.8
2020-07-26,West Ham,Aston Villa,1,1,D,0,0,D,M Oliver,10,13,1,4,16,13,0,7,2,1,0,0,3.0,3.6,2.3,3.12,3.62,2.31,3.0,3.6,2.3,2.66,3.53,2.69
2020-07-26,Southampton,Sheffield United,3,1,H,0,1,A,P Bankes,13,5,4,3,9,16,9,1,0,1,0,0,2.15,3.5,3.3,2.18,3.54,3.46,2.15,3.4,3.4,2.0,3.68,3.93
2020-07-26,Newcastle,Liverpool,1,3,A,1,1,D,A Taylor,3,14,2,6,11,5,2,4,1,0,0,0,7.5,5.25,1.36,7.79,5.07,1.41,8.0,5.0,1.38,5.42,4.62,1.58
2020-07-26,Man City,Norwich,5,0,H,2,0,H,C Pawson,31,5,10,4,7,4,9,0,1,1,0,0,1.08,11.0,26.0,1.08,13.1,30.22,1.07,15.0,21.0,1.04,18.5,41.0
2020-07-26,Leicester,Man United,0,2,A,0,0,D,M Atkinson,14,7,3,3,12,11,3,3,1,4,1,0,3.25,3.5,2.2,3.25,3.51,2.28,3.2,3.4,2.25,3.76,3.65,2.05
2020-07-26,Everton,Bournemouth,1,3,A,1,2,A,C Kavanagh,13,13,5,7,11,9,2,5,1,0,0,0,2.25,3.7,3.0,2.26,3.87,3.03,2.25,3.8,2.9,2.34,3.7,3.01
2020-07-26,Arsenal,Watford,3,2,H,3,1,H,M Dean,13,19,5,6,9,12,4,8,3,3,0,0,1.9,3.8,3.8,1.93,4.04,3.79,1.91,3.9,3.75,2.05,3.84,3.56
2020-07-26,Crystal Palace,Tottenham,1,1,D,0,1,A,A Marriner,13,7,2,2,11,13,7,2,3,2,0,0,6.0,4.2,1.55,6.4,4.27,1.56,6.5,4.2,1.52,6.94,4.62,1.49
2020-07-26,Chelsea,Wolves,2,0,H,2,0,H,S Attwell,11,5,3,1,10,16,3,3,2,3,0,0,1.85,3.8,4.0,1.88,3.81,4.29,1.83,3.7,4.33,1.96,3.38,4.52
2020-08-16,Burnley,Liverpool,2,0,H,2,0,H,L Mason,3,26,2,5,14,5,1,12,0,1,0,0,6.5,4.2,1.57,7.12,4.2,1.56,7.0,3.5,1.57,7.26,4.54,1.51
2020-08-16,West Brom,Everton,1,2,A,1,1,D,N Swarbrick,11,13,4,7,16,10,7,4,3,1,0,0,3.0,3.25,2.6,3.11,3.19,2.6,2.7,3.2,2.62,3.08,3.17,2.63
2020-08-16,Watford,Chelsea,1,2,A,0,0,D,J Moss,6,13,2,4,20,10,0,5,4,3,0,0,5.5,3.8,1.73,5.44,3.74,1.76,5.5,3.3,1.73,6.0,3.99,1.66
2020-08-16,Tottenham,Crystal Palace,1,0,H,0,0,D,M Oliver,20,10,5,2,19,9,10,4,3,3,0,0,1.45,4.75,8.0,1.47,4.78,7.82,1.5,3.6,8.5,1.47,4.64,7.91
2020-08-16,Swansea,Hull,0,2,A,0,0,D,S Attwell,13,12,3,4,7,10,8,3,0,0,0,0,1.8,3.6,5.25,1.78,3.61,5.5,1.83,3.2,4.8,1.86,3.55,4.95
2020-08-16,Stoke,Man City,1,4,A,0,2,A,M Dean,8,12,3,6,12,13,7,7,3,4,0,0,5.5,3.8,1.73,5.47,3.96,1.71,5.0,3.5,1.73,6.29,4.34,1.58
2020-08-16,Leicester,Arsenal,0,0,D,0,0,D,M Clattenburg,8,13,1,4,11,7,2,7,1,2,0,0,2.88,3.6,2.5,2.92,3.6,2.5,2.88,3.2,2.5,2.82,3.5,2.63
2020-09-12,West Ham,Newcastle,0,2,A,0,0,D,S Attwell,15,15,3,2,13,7,8,7,2,2,0,0,2.15,3.4,3.4,2.18,3.61,3.5,2.15,3.5,3.4,2.04,3.59,3.92
2020-09-12,Liverpool,Leeds,4,3,H,3,2,H,M Oliver,22,6,6,3,9,6,9,0,1,0,0,0,1.28,6.0,9.5,1.31,6.25,9.92,1.27,6.0,10.0,1.28,6.34,11.38
2020-09-12,Crystal Palace,Southampton,1,0,H,1,0,H,J Moss,5,9,3,5,14,11,7,3,2,1,0,0,3.1,3.25,2.37,3.32,3.29,2.4,3.2,3.2,2.35,3.09,3.27,2.54
2020-09-12,Fulham,Arsenal,0,3,A,0,1,A,C Kavanagh,5,13,2,6,12,12,2,3,2,2,0,0,6.0,4.33,1.53,6.16,4.51,1.56,6.5,4.2,1.53,5.48,3.98,1.69
2020-09-13,West Brom,Leicester,0,3,A,0,0,D,A Taylor,7,13,1,7,12,9,2,5,1,1,0,0,3.8,3.6,1.95,4.0,3.59,2.0,3.8,3.6,1.95,3.38,3.38,2.32
2020-09-13,Tottenham,Everton,0,1,A,0,0,D,M Atkinson,9,15,5,4,15,7,5,3,1,0,0,0,1.83,3.6,4.33,1.94,3.57,4.3,1.88,3.5,4.33,2.09,3.5,3.88
2020-09-14,Brighton,Chelsea,1,3,A,0,1,A,C Pawson,13,10,3,5,8,13,4,3,1,0,0,0,5.0,4.33,1.61,5.36,4.34,1.65,5.25,4.0,1.65,6.07,4.46,1.57
2020-09-14,Sheffield United,Wolves,0,2,A,0,2,A,M Dean,9,11,2,4,13,7,12,5,2,1,0,0,3.25,3.1,2.37,3.41,3.03,2.46,3.3,3.1,2.38,3.28,2.9,2.68
2020-09-19,Everton,West Brom,5,2,H,2,1,H,M Dean,17,6,7,4,9,11,11,1,1,0,0,1,1.5,4.2,6.5,1.55,4.33,6.46,1.52,4.2,6.5,1.61,4.12,6.41
2020-09-19,Leeds,Fulham,4,3,H,2,1,H,A Taylor,10,14,7,6,13,18,5,3,1,2,0,0,1.61,3.9,5.75,1.65,4.05,5.61,1.63,3.9,5.5,1.75,3.91,5.12
2020-09-19,Man United,Crystal Palace,1,3,A,0,1,A,M Atkinson,13,14,4,5,13,10,9,3,2,1,0,0,1.3,5.5,9.5,1.3,5.88,9.8,1.3,5.5,10.0,1.38,5.18,9.33
2020-09-19,Arsenal,West Ham,2,1,H,1,1,D,M Oliver,7,14,3,3,11,13,7,5,0,1,0,0,1.53,4.5,5.5,1.54,4.58,6.09,1.52,4.4,6.0,1.53,4.53,6.81
2020-09-20,Southampton,Tottenham,2,5,A,1,1,D,D Coote,14,9,7,6,16,18,3,2,4,3,0,0,3.0,3.3,2.37,3.12,3.39,2.41,3.1,3.3,2.35,3.45,3.46,2.27
2020-09-20,Newcastle,Brighton,0,3,A,0,2,A,K Friend,6,13,0,6,16,15,7,1,3,0,0,1,2.6,3.1,2.87,2.66,3.22,2.91,2.7,3.2,2.75,2.7,3.21,2.96
2020-09-20,Chelsea,Liverpool,0,2,A,0,0,D,P Tierney,5,18,3,6,10,6,1,11,0,0,1,0,3.1,3.6,2.2,3.2,3.85,2.19,3.2,3.6,2.2,3.32,3.89,2.17
2020-09-20,Leicester,Burnley,4,2,H,1,1,D,L Mason,14,16,6,5,11,13,15,4,1,2,0,0,1.61,4.0,5.5,1.63,4.13,5.79,1.62,3.9,5.8,1.55,4.36,6.74
2020-09-21,Aston Villa,Sheffield United,1,0,H,0,0,D,G Scott,18,4,2,1,12,13,10,4,3,1,0,1,2.7,3.1,2.75,2.77,3.22,2.78,2.7,3.2,2.7,2.46,3.19,3.35
2020-09-21,Wolves,Man City,1,3,A,0,2,A,A Marriner,10,14,1,9,6,8,4,6,0,3,0,0,6.5,4.33,1.5,6.27,4.35,1.56,6.5,4.2,1.53,6.7,4.55,1.53
2020-09-26,West Brom,Chelsea,3,3,D,3,0,H,J Moss,9,22,3,10,8,16,3,9,1,3,0,0,9.0,4.75,1.36,8.55,5.33,1.39,8.5,4.8,1.38,6.96,5.03,1.47
2020-09-26,Brighton,Man United,2,3,A,1,1,D,C Kavanagh,18,7,5,3,18,16,7,1,4,2,0,0,4.75,3.75,1.72,5.1,3.82,1.78,5.0,3.7,1.73,5.58,4.36,1.63
2020-09-26,Crystal Palace,Everton,1,2,A,1,2,A,K Friend,8,10,1,5,16,15,7,6,3,1,0,0,3.75,3.25,2.1,3.72,3.44,2.17,3.7,3.25,2.1,3.58,3.34,2.27
2020-09-26,Burnley,Southampton,0,1,A,0,1,A,A Marriner,10,5,2,1,8,10,8,2,1,0,0,0,3.2,3.3,2.3,3.41,3.31,2.36,3.3,3.2,2.3,3.37,3.47,2.3
2020-09-27,Man City,Leicester,2,5,A,1,1,D,M Oliver,16,7,5,7,13,8,3,4,1,3,0,0,1.28,6.0,9.5,1.31,6.19,10.09,1.27,5.8,11.0,1.32,5.9,9.96
2020-09-27,Tottenham,Newcastle,1,1,D,1,0,H,P Bankes,23,6,12,1,15,9,10,4,1,4,0,0,1.45,4.5,7.0,1.49,4.67,7.38,1.47,4.33,7.5,1.42,5.05,8.16
2020-09-27,Sheffield United,Leeds,0,1,A,0,0,D,P Tierney,14,17,4,9,18,4,5,7,2,1,0,0,2.7,3.3,2.62,2.83,3.5,2.63,2.7,3.3,2.62,3.09,3.44,2.47
2020-09-27,West Ham,Wolves,4,0,H,1,0,H,M Atkinson,15,11,7,2,7,11,1,3,0,1,0,0,3.6,3.5,2.05,3.87,3.5,2.1,3.7,3.4,2.05,3.43,3.35,2.33
2020-09-28,Fulham,Aston Villa,0,3,A,0,2,A,S Attwell,16,12,3,5,18,14,5,3,6,3,0,0,2.9,3.25,2.5,2.98,3.32,2.54,2.9,3.25,2.5,3.04,3.49,2.48
2020-09-28,Liverpool,Arsenal,3,1,H,2,1,H,C Pawson,21,4,8,3,11,7,7,3,2,2,0,0,1.45,4.75,6.5,1.5,4.76,6.53,1.47,4.6,6.5,1.5,5.25,5.95
2020-10-03,Chelsea,Crystal Palace,4,0,H,0,0,D,M Oliver,17,4,6,0,17,13,8,5,2,0,0,0,1.4,4.75,8.0,1.43,4.86,7.79,1.42,4.6,8.0,1.56,4.31,6.67
2020-10-03,Everton,Brighton,4,2,H,2,1,H,S Hooper,11,11,6,3,13,14,3,10,0,1,0,0,1.72,3.75,4.8,1.78,3.82,4.82,1.75,3.6,5.0,1.81,3.86,4.78
2020-10-03,Leeds,Man City,1,1,D,0,1,A,M Dean,12,23,7,2,11,12,7,10,2,1,0,0,7.5,5.25,1.36,7.98,5.31,1.37,8.0,5.0,1.38,8.85,7.49,1.28
2020-10-03,Newcastle,Burnley,3,1,H,1,0,H,D Coote,10,7,5,3,13,17,3,4,2,3,0,0,2.4,3.2,3.1,2.51,3.2,3.12,2.45,3.1,3.1,2.45,3.38,3.17
2020-10-04,Leicester,West Ham,0,3,A,0,2,A,A Madley,4,14,0,6,11,8,6,4,2,2,0,0,1.61,4.2,5.25,1.7,4.16,4.94,1.7,4.0,4.8,1.87,3.88,4.38
2020-10-04,Southampton,West Brom,2,0,H,1,0,H,C Kavanagh,13,5,7,2,19,10,5,1,2,1,0,0,1.72,3.8,4.75,1.78,3.91,4.71,1.75,3.8,4.6,1.88,3.88,4.34
2020-10-04,Arsenal,Sheffield United,2,1,H,0,0,D,L Mason,6,6,5,2,3,9,2,4,0,1,0,0,1.57,4.0,6.0,1.56,4.17,6.73,1.55,4.0,6.5,1.5,4.46,7.41
2020-10-04,Wolves,Fulham,1,0,H,0,0,D,D England,14,10,5,2,15,8,6,2,1,1,0,0,1.5,4.0,7.5,1.51,4.2,7.63,1.52,3.9,7.5,1.82,3.64,5.08
2020-10-04,Man United,Tottenham,1,6,A,1,4,A,A Taylor,5,22,2,8,14,10,2,4,2,1,1,0,1.85,3.8,4.0,1.93,3.76,4.09,1.91,3.7,3.9,2.12,3.7,3.6
2020-10-04,Aston Villa,Liverpool,7,2,H,4,1,H,M Atkinson,18,14,11,8,7,10,2,7,2,1,0,0,10.0,5.5,1.3,10.05,5.4,1.33,9.0,5.25,1.33,6.76,5.1,1.47
2020-10-17,Chelsea,Southampton,3,3,D,2,1,H,P Bankes,11,13,5,6,11,9,6,2,1,1,0,0,1.45,4.75,6.5,1.56,4.53,6.14,1.53,4.33,6.0,1.62,4.53,5.39
2020-10-17,Man City,Arsenal,1,0,H,1,0,H,C Kavanagh,13,11,5,3,15,10,6,6,4,1,0,0,1.44,5.0,6.5,1.51,4.87,6.36,1.47,4.75,6.0,1.55,4.81,5.76
2020-10-17,Newcastle,Man United,1,4,A,1,1,D,C Pawson,7,28,4,14,9,12,0,7,1,1,0,0,4.75,4.0,1.66,4.87,4.18,1.74,4.75,4.0,1.7,4.77,4.21,1.74
2020-10-17,Everton,Liverpool,2,2,D,1,1,D,M Oliver,11,22,5,8,15,9,2,5,3,2,1,0,3.75,4.2,1.83,4.04,4.2,1.87,4.0,3.9,1.83,4.22,4.24,1.83
2020-10-18,Sheffield United,Fulham,1,1,D,0,0,D,A Marriner,10,15,6,6,5,9,2,5,0,2,0,0,2.1,3.3,3.7,2.15,3.4,3.84,2.1,3.25,3.75,2.4,3.16,3.48
2020-10-18,Crystal Palace,Brighton,1,1,D,1,0,H,S Attwell,1,20,1,3,13,12,2,5,3,2,0,1,2.62,3.3,2.7,2.73,3.34,2.83,2.62,3.25,2.75,3.27,3.25,2.47
2020-10-18,Tottenham,West Ham,3,3,D,3,0,H,P Tierney,11,13,6,4,13,12,3,7,0,5,0,0,1.57,4.33,5.5,1.64,4.21,5.63,1.62,4.0,5.5,1.65,4.17,5.61
