Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,PSH,PSD,PSA,WHH,WHD,WHA,PSCH,PSCD,PSCA,GoalDiff_HT,GoalDiff_FT,TotalHomeShots,TotalAwayShots,HomeTeam_ID,AwayTeam_ID
2022,Brentford,Wolves,1,1,D,0,0,D,R Madley,12,14,3,4,10,17,3,6,3,3,0,1,2.2,3.4,3.3,2.24,3.5,3.44,2.15,3.3,3.4,2.2,3.55,3.49,0,0,15,18,30,26
2022,Brighton,Chelsea,4,1,H,3,0,H,A Madley,19,15,9,7,16,6,8,7,1,2,0,0,3.0,3.3,2.4,3.17,3.43,2.41,3.0,3.25,2.38,3.17,3.37,2.44,3,3,28,22,23,1
2022,Crystal Palace,Southampton,1,0,H,1,0,H,M Salisbury,12,14,3,4,13,12,8,4,3,3,0,0,1.9,3.6,4.0,1.96,3.62,4.22,1.95,3.5,3.9,2.08,3.47,3.94,1,1,15,18,17,11
2022,Newcastle,Aston Villa,4,0,H,1,0,H,P Tierney,20,3,7,0,11,11,3,0,1,1,0,0,1.8,3.75,4.5,1.83,3.82,4.6,1.8,3.6,4.33,1.78,3.89,4.92,1,4,27,3,7,10
2022,Fulham,Everton,0,0,D,0,0,D,J Brooks,24,9,6,4,10,8,13,4,2,1,0,0,2.37,3.4,3.0,2.39,3.46,3.18,2.3,3.4,3.0,2.33,3.49,3.27,0,0,30,13,25,2
2022,Liverpool,Leeds,1,2,A,1,1,D,M Oliver,22,14,10,6,9,3,14,5,0,1,0,0,1.3,6.0,9.0,1.32,5.98,9.43,1.3,5.5,9.0,1.23,7.5,12.0,0,-1,32,20,19,29
2022,Arsenal,Nott'm Forest,5,0,H,1,0,H,S Hooper,24,5,10,2,9,8,9,4,0,1,0,0,1.2,7.0,12.0,1.2,7.4,16.85,1.2,6.5,15.0,1.22,7.25,13.5,1,5,34,7,6,31
2022,Man United,West Ham,1,0,H,1,0,H,C Kavanagh,16,13,3,5,12,10,5,10,1,3,0,0,1.66,4.0,4.8,1.71,4.05,5.14,1.7,3.9,4.75,1.73,3.97,5.12,1,1,19,18,4,16
2022,Leeds,Bournemouth,4,3,H,1,2,A,T Harrington,18,9,4,6,16,10,13,3,2,2,0,0,1.72,3.8,4.75,1.74,3.99,5.08,1.75,3.75,4.5,1.65,4.22,5.52,-1,1,22,15,29,0
2022,Man City,Fulham,2,1,H,1,1,D,D England,16,4,5,2,6,11,9,0,2,4,1,0,1.11,9.5,19.0,1.13,10.33,22.62,1.12,8.5,19.0,1.18,8.5,16.0,0,1,21,6,18,25
2022,Nott'm Forest,Brentford,2,2,D,1,1,D,A Marriner,15,6,7,2,10,11,3,3,2,2,0,0,2.75,3.3,2.6,2.83,3.43,2.66,2.8,3.3,2.5,2.7,3.24,2.92,0,0,22,8,31,30
2022,Wolves,Brighton,2,3,A,2,2,D,G Scott,8,19,5,8,15,11,4,9,2,0,1,0,3.3,3.3,2.25,3.49,3.33,2.3,3.4,3.3,2.15,3.64,3.33,2.24,0,-1,13,27,26,23
2022,Everton,Leicester,0,2,A,0,1,A,D Coote,12,22,2,8,9,5,8,3,0,0,0,0,2.4,3.3,3.0,2.48,3.36,3.12,2.35,3.3,3.0,2.56,3.4,2.96,-1,-2,14,30,2,3
2022,Chelsea,Arsenal,0,1,A,0,0,D,M Oliver,5,14,1,2,20,13,4,6,5,2,0,0,2.55,3.4,2.7,2.72,3.5,2.71,2.6,3.25,2.7,2.71,3.48,2.69,0,-1,6,16,1,6
2022,Aston Villa,Man United,3,1,H,2,1,H,A Taylor,6,8,4,3,6,12,3,5,3,3,0,0,3.3,3.8,2.1,3.38,3.63,2.22,3.4,3.5,2.1,3.18,3.57,2.34,1,2,10,11,10,4
2022,Southampton,Newcastle,1,4,A,0,1,A,S Attwell,16,7,5,4,7,10,8,2,1,0,0,0,4.0,3.6,1.9,4.22,3.71,1.93,3.9,3.6,1.91,4.49,3.8,1.85,-1,-3,21,11,11,7
2022,West Ham,Crystal Palace,1,2,A,1,1,D,P Tierney,5,15,2,6,10,7,2,5,1,1,0,0,1.9,3.4,4.2,1.95,3.56,4.34,1.88,3.4,4.2,1.89,3.59,4.6,0,-1,7,21,16,17
2022,Tottenham,Liverpool,1,2,A,0,2,A,A Madley,14,13,5,6,10,8,5,3,0,0,0,0,3.3,3.6,2.1,3.33,3.76,2.19,3.25,3.5,2.15,3.59,3.89,2.05,-2,-1,19,19,14,19
2022,Man City,Brentford,1,2,A,1,1,D,P Bankes,29,10,6,8,9,7,10,2,2,2,0,0,1.14,8.0,17.0,1.15,9.28,20.24,1.12,8.5,19.0,1.15,9.0,19.5,0,-1,35,18,18,30
2022,Bournemouth,Everton,3,0,H,2,0,H,C Pawson,16,15,9,3,12,8,3,5,2,0,0,0,2.8,3.25,2.6,2.94,3.32,2.63,2.8,3.1,2.6,2.88,3.26,2.73,2,3,25,18,0,2
2022,Liverpool,Southampton,3,1,H,3,1,H,S Hooper,15,9,7,5,8,8,6,0,0,2,0,0,1.25,6.5,11.0,1.26,6.49,11.55,1.24,6.0,12.0,1.28,6.66,9.77,2,2,22,14,19,11
2022,Nott'm Forest,Crystal Palace,1,0,H,0,0,D,J Brooks,9,8,2,0,11,13,1,5,1,4,0,0,3.1,3.1,2.45,3.25,3.31,2.43,3.1,3.2,2.38,3.34,3.2,2.44,0,1,11,8,31,17
2022,Tottenham,Leeds,4,3,H,1,2,A,M Salisbury,14,12,8,5,8,7,9,2,1,1,0,1,1.65,4.2,4.75,1.67,4.35,5.15,1.6,4.2,5.0,1.65,4.42,5.24,-1,1,22,17,14,29
2022,West Ham,Leicester,0,2,A,0,1,A,J Gillett,18,9,6,6,9,8,7,2,3,1,0,0,2.05,3.4,3.75,2.14,3.56,3.64,2.05,3.5,3.5,1.99,3.68,4.03,-1,-2,24,15,16,3
2022,Newcastle,Chelsea,1,0,H,0,0,D,R Jones,10,5,3,2,14,11,5,3,3,2,0,0,2.35,3.4,3.0,2.36,3.53,3.18,2.25,3.4,3.1,2.17,3.46,3.67,0,1,13,7,7,1
2022,Wolves,Arsenal,0,2,A,0,0,D,S Attwell,11,14,2,4,5,6,6,4,3,2,0,0,6.0,4.2,1.55,6.5,4.3,1.56,6.0,4.2,1.53,6.54,4.22,1.57,0,-2,13,18,26,6
2022,Brighton,Aston Villa,1,2,A,1,1,D,C Kavanagh,7,8,2,2,14,11,11,4,2,7,0,0,1.83,3.75,4.2,1.88,3.84,4.33,1.85,3.5,4.2,1.76,3.85,5.05,0,-1,9,10,23,10
2022,Fulham,Man United,1,2,A,0,1,A,P Tierney,14,14,7,9,9,10,10,3,1,1,0,0,3.8,3.8,1.9,4.0,4.02,1.91,3.9,3.75,1.85,4.29,3.9,1.87,-1,-1,21,23,25,4
2022,Brentford,Tottenham,2,2,D,1,0,H,D Coote,9,16,5,8,11,10,6,5,3,1,0,0,4.0,3.6,1.91,4.0,3.89,1.93,3.75,3.6,1.95,3.36,3.68,2.2,1,0,14,24,30,14
2022,Crystal Palace,Fulham,0,3,A,0,1,A,A Madley,4,23,0,11,12,15,1,8,0,0,2,0,2.05,3.6,3.5,2.09,3.66,3.68,2.05,3.5,3.5,2.29,3.55,3.3,-1,-3,4,34,17,25
2022,Everton,Wolves,1,2,A,1,1,D,C Pawson,12,7,6,4,9,22,2,2,1,6,0,0,2.3,3.25,3.2,2.41,3.26,3.34,2.3,3.2,3.2,2.57,3.25,3.07,0,-1,18,11,2,26
2022,Leicester,Newcastle,0,3,A,0,3,A,J Gillett,8,12,2,5,9,6,5,5,0,0,0,0,3.25,3.5,2.2,3.36,3.64,2.22,3.25,3.5,2.15,3.47,3.51,2.23,-3,-3,10,17,3,7
2022,Southampton,Brighton,1,3,A,0,2,A,R Jones,14,7,4,4,9,10,4,2,1,2,0,0,3.3,3.5,2.15,3.5,3.6,2.18,3.4,3.4,2.1,3.83,3.52,2.08,-2,-2,18,11,11,23
2022,Aston Villa,Liverpool,1,3,A,0,2,A,P Tierney,12,16,6,9,7,12,0,6,0,0,0,0,4.75,4.0,1.7,4.51,4.09,1.79,4.6,4.0,1.7,4.89,4.13,1.73,-2,-2,18,25,10,19
2022,Arsenal,West Ham,3,1,H,0,1,A,M Oliver,16,8,5,4,13,17,7,5,0,2,0,0,1.5,4.33,6.5,1.52,4.48,6.85,1.47,4.33,6.5,1.57,4.3,6.43,-1,2,21,12,6,16
2022,Chelsea,Bournemouth,2,0,H,2,0,H,S Hooper,15,9,5,4,8,10,6,8,0,0,0,0,1.3,5.5,10.0,1.32,5.72,10.69,1.32,5.0,9.5,1.37,5.35,9.25,2,2,20,13,1,0
2022,Man United,Nott'm Forest,3,0,H,2,0,H,A Taylor,17,8,8,3,13,4,9,9,3,1,0,0,1.29,5.5,11.0,1.31,5.7,11.66,1.32,5.25,9.5,1.36,5.5,9.2,2,3,25,11,4,31
2022,Leeds,Man City,1,3,A,0,1,A,S Attwell,9,26,1,9,11,14,3,5,3,3,0,0,9.5,6.0,1.29,9.78,6.09,1.31,9.5,5.5,1.29,10.34,6.03,1.3,-1,-2,10,35,29,18
2022,West Ham,Brentford,0,2,A,0,2,A,D England,20,9,5,6,9,5,8,1,1,0,0,0,2.0,3.6,3.6,2.08,3.66,3.73,2.0,3.5,3.6,2.15,3.65,3.53,-2,-2,25,15,16,30
2022,Liverpool,Leicester,2,1,H,2,1,H,C Pawson,21,7,5,2,8,15,4,5,0,1,0,0,1.29,6.0,9.5,1.31,6.08,9.55,1.27,5.8,10.0,1.26,6.43,12.34,1,1,26,9,19,3
2022,Wolves,Man United,0,1,A,0,0,D,R Jones,10,16,3,6,11,11,7,5,1,3,0,0,4.0,3.6,1.91,4.16,3.71,1.94,3.9,3.5,1.95,4.12,3.69,1.96,0,-1,13,22,26,4
2022,Bournemouth,Crystal Palace,0,2,A,0,2,A,A Marriner,6,15,2,6,17,11,2,7,4,1,0,0,2.8,3.3,2.5,2.97,3.32,2.6,2.9,3.2,2.5,3.01,3.22,2.65,-2,-2,8,21,0,17
2022,Fulham,Southampton,2,1,H,1,0,H,G Scott,8,9,2,3,8,13,4,4,0,1,0,0,1.95,3.6,3.75,2.04,3.59,3.95,2.0,3.5,3.6,1.84,3.9,4.47,1,1,10,12,25,11
2022,Man City,Everton,1,1,D,1,0,H,A Madley,16,2,3,1,13,14,7,1,3,4,0,0,1.13,9.0,19.0,1.16,7.97,23.85,1.11,8.5,23.0,1.15,9.75,20.0,1,0,19,3,18,2
2022,Newcastle,Leeds,0,0,D,0,0,D,S Hooper,16,8,5,1,13,19,9,3,3,5,0,0,1.45,4.5,7.0,1.49,4.8,6.8,1.44,4.5,7.0,1.46,4.87,6.94,0,0,21,9,7,29
2022,Brighton,Arsenal,2,4,A,0,2,A,A Taylor,9,14,5,7,7,11,7,4,3,3,0,0,3.4,3.5,2.1,3.6,3.62,2.13,3.4,3.5,2.1,4.47,3.77,1.87,-2,-2,14,21,23,6
2023,Tottenham,Aston Villa,0,2,A,0,0,D,J Brooks,6,13,2,4,15,10,5,3,4,3,0,0,1.67,4.0,5.0,1.7,4.21,5.01,1.65,3.9,5.0,1.68,4.26,5.1,0,-2,8,17,14,10
2023,Nott'm Forest,Chelsea,1,1,D,0,1,A,P Bankes,12,7,5,2,16,14,1,2,2,2,0,0,5.0,3.8,1.7,5.43,3.98,1.7,5.0,3.7,1.7,5.8,4.2,1.63,-1,0,17,9,31,1
2023,Brentford,Liverpool,3,1,H,2,0,H,S Attwell,10,16,7,6,5,8,4,9,1,3,0,0,5.5,4.33,1.55,5.76,4.56,1.58,5.5,4.33,1.53,6.24,4.65,1.54,2,2,17,22,30,19
2023,Arsenal,Newcastle,0,0,D,0,0,D,A Madley,17,8,4,1,10,16,5,5,4,4,0,0,1.8,3.8,4.33,1.83,3.95,4.45,1.78,3.7,4.4,1.78,3.91,4.88,0,0,21,9,6,7
2023,Everton,Brighton,1,4,A,0,1,A,A Marriner,10,19,4,8,8,10,5,2,3,1,0,0,3.5,3.5,2.1,3.67,3.51,2.15,3.5,3.4,2.1,3.23,3.39,2.43,-1,-3,14,27,2,23
2023,Leicester,Fulham,0,1,A,0,1,A,D Bond,15,11,6,2,12,11,6,3,2,6,0,0,2.2,3.6,3.1,2.26,3.73,3.2,2.2,3.5,3.1,2.36,3.67,3.06,-1,-1,21,13,3,25
2023,Man United,Bournemouth,3,0,H,1,0,H,M Salisbury,18,7,6,4,13,7,6,5,0,3,0,0,1.29,5.5,11.0,1.29,6.02,10.83,1.29,5.5,10.0,1.29,6.05,11.5,1,3,24,11,4,0
2023,Southampton,Nott'm Forest,0,1,A,0,1,A,T Bramall,8,11,0,1,14,17,6,2,2,2,0,0,2.0,3.5,3.8,2.1,3.52,3.82,2.05,3.3,3.75,2.43,3.37,3.19,-1,-1,8,12,11,31
2023,Leeds,West Ham,2,2,D,1,1,D,D Coote,14,15,6,2,11,18,8,1,3,1,0,0,2.6,3.5,2.6,2.65,3.59,2.73,2.6,3.5,2.55,2.93,3.45,2.56,0,0,20,17,29,16
2023,Aston Villa,Wolves,1,1,D,0,1,A,J Gillett,13,10,4,3,6,12,7,8,1,3,0,0,1.95,3.6,4.0,1.99,3.76,3.93,1.95,3.4,3.9,1.95,3.58,4.32,-1,0,17,13,10,26
2023,Crystal Palace,Tottenham,0,4,A,0,0,D,M Oliver,19,14,4,6,11,8,10,4,1,2,0,0,3.4,3.5,2.15,3.39,3.58,2.23,3.4,3.4,2.1,3.32,3.47,2.31,0,-4,23,20,17,14
2023,Chelsea,Man City,0,1,A,0,0,D,P Tierney,8,12,2,3,9,9,3,2,2,0,0,0,5.0,4.0,1.67,5.6,4.19,1.65,5.0,3.9,1.65,5.44,4.19,1.67,0,-1,10,15,1,18
2023,Fulham,Chelsea,2,1,H,1,0,H,D Coote,8,20,3,10,12,16,5,7,4,3,0,1,3.3,3.5,2.15,3.43,3.6,2.21,3.2,3.4,2.2,4.07,3.48,2.04,1,1,11,30,25,1
2023,Aston Villa,Leeds,2,1,H,1,0,H,M Oliver,11,16,5,4,12,8,0,11,2,2,0,0,1.91,3.6,4.0,1.96,3.7,4.11,1.95,3.5,3.9,2.05,3.66,3.89,1,1,16,20,10,29
2023,Man United,Man City,2,1,H,0,0,D,S Attwell,8,5,4,1,15,5,1,2,3,0,0,0,4.2,3.6,1.85,4.26,3.98,1.86,4.2,3.8,1.8,4.18,4.02,1.91,0,1,12,6,4,18
2023,Brighton,Liverpool,3,0,H,0,0,D,D England,16,6,9,2,8,15,7,1,1,3,0,0,3.4,3.6,2.1,3.39,3.74,2.17,3.25,3.6,2.1,2.9,3.81,2.41,0,3,25,8,23,19
2023,Everton,Southampton,1,2,A,1,0,H,J Brooks,12,13,4,5,7,19,6,4,0,3,0,0,2.25,3.25,3.3,2.28,3.48,3.36,2.25,3.3,3.2,2.42,3.26,3.31,1,-1,16,18,2,11
2023,Nott'm Forest,Leicester,2,0,H,0,0,D,P Tierney,15,6,5,1,11,12,3,5,1,2,0,0,2.7,3.3,2.63,2.74,3.46,2.72,2.62,3.3,2.62,2.8,3.2,2.84,0,2,20,7,31,3
2023,Wolves,West Ham,1,0,H,0,0,D,S Hooper,17,16,4,4,10,7,4,3,0,2,0,0,2.63,3.3,2.7,2.75,3.29,2.82,2.62,3.2,2.7,2.54,3.17,3.19,0,1,21,20,26,16
2023,Brentford,Bournemouth,2,0,H,1,0,H,J Gillett,12,7,4,2,5,9,5,3,1,1,0,0,1.65,4.0,5.25,1.69,4.14,5.23,1.63,3.9,5.25,1.61,4.15,6.25,1,2,16,9,30,0
2023,Chelsea,Crystal Palace,1,0,H,0,0,D,P Bankes,15,10,5,5,10,17,11,7,2,5,0,0,1.62,4.0,5.25,1.68,3.96,5.64,1.63,3.75,5.5,1.88,3.5,4.8,0,1,20,15,1,17
2023,Newcastle,Fulham,1,0,H,0,0,D,R Jones,20,5,5,0,6,14,10,5,1,3,0,0,1.5,4.33,6.5,1.53,4.55,6.52,1.5,4.2,6.5,1.47,4.74,7.33,0,1,25,5,7,25
2023,Tottenham,Arsenal,0,2,A,0,2,A,C Pawson,17,14,7,5,16,15,4,3,4,2,0,0,3.1,3.6,2.2,3.34,3.71,2.21,3.25,3.5,2.15,3.4,3.59,2.22,-2,-2,24,19,14,6
2023,Crystal Palace,Man United,1,1,D,0,1,A,R Jones,10,15,5,4,9,10,3,3,1,2,0,0,4.5,3.6,1.8,4.62,3.87,1.82,4.5,3.6,1.78,5.4,3.98,1.7,-1,0,15,19,17,4
2023,Man City,Tottenham,4,2,H,0,2,A,S Hooper,16,9,6,3,10,14,8,3,1,2,0,0,1.36,5.0,8.5,1.39,5.58,7.8,1.35,5.0,8.5,1.51,4.75,6.55,-2,2,22,12,18,14
2023,Liverpool,Chelsea,0,0,D,0,0,D,M Oliver,15,11,3,2,16,9,5,5,3,1,0,0,1.85,3.75,4.0,1.89,3.88,4.2,1.85,3.7,4.0,2.07,3.57,3.84,0,0,18,13,19,1
2023,Bournemouth,Nott'm Forest,1,1,D,1,0,H,A Madley,16,20,4,5,10,7,4,6,1,2,0,0,2.75,3.1,2.75,2.86,3.15,2.82,2.7,3.1,2.7,2.93,3.22,2.71,1,0,20,25,0,31
2023,Leicester,Brighton,2,2,D,1,1,D,T Bramall,9,13,2,4,9,9,5,6,0,1,0,0,3.6,3.5,2.05,3.61,3.71,2.1,3.5,3.5,2.05,4.35,4.06,1.83,0,0,11,17,3,23
2023,Southampton,Aston Villa,0,1,A,0,0,D,M Salisbury,8,16,5,5,19,9,2,2,1,2,0,0,2.88,3.25,2.55,2.96,3.4,2.57,2.8,3.3,2.5,2.66,3.26,2.95,0,-1,13,21,11,10
2023,West Ham,Everton,2,0,H,2,0,H,S Attwell,11,5,4,2,9,6,4,9,1,1,0,0,1.8,3.75,4.75,1.82,3.65,5.0,1.78,3.5,4.75,1.88,3.55,4.75,2,2,15,7,16,2
2023,Crystal Palace,Newcastle,0,0,D,0,0,D,C Pawson,6,16,1,7,13,7,3,15,4,2,0,0,4.4,3.5,1.85,4.52,3.57,1.92,4.33,3.5,1.83,4.66,3.64,1.87,0,0,7,23,17,7
2023,Leeds,Brentford,0,0,D,0,0,D,P Bankes,9,6,5,0,10,18,2,3,2,2,0,0,2.38,3.6,2.88,2.39,3.72,2.99,2.35,3.5,2.88,2.37,3.61,3.09,0,0,14,6,29,30
2023,Man City,Wolves,3,0,H,1,0,H,D Coote,13,10,7,1,10,10,5,7,1,2,0,0,1.2,8.0,11.0,1.2,7.65,14.95,1.18,7.0,15.0,1.27,6.25,12.25,1,3,20,11,18,26
2023,Arsenal,Man United,3,2,H,1,1,D,A Taylor,25,6,5,4,8,9,12,4,1,2,0,0,1.8,3.8,4.2,1.88,3.92,4.19,1.88,3.6,4.0,1.86,3.9,4.34,0,1,30,10,6,4
2023,Fulham,Tottenham,0,1,A,0,1,A,P Tierney,10,10,5,3,10,10,3,8,1,3,0,0,3.3,3.6,2.1,3.33,3.88,2.15,3.25,3.6,2.1,3.33,3.86,2.16,-1,-1,15,13,25,14
2023,Chelsea,Fulham,0,0,D,0,0,D,S Attwell,12,10,3,4,16,12,6,2,1,4,0,0,1.62,4.0,5.25,1.65,4.11,5.79,1.62,3.8,5.5,1.61,4.18,6.09,0,0,15,14,1,25
2023,Everton,Arsenal,1,0,H,0,0,D,D Coote,12,15,4,3,13,8,7,5,4,1,0,0,8.5,4.5,1.4,8.93,4.84,1.41,8.0,4.5,1.4,8.0,4.28,1.5,0,1,16,18,2,6
2023,Aston Villa,Leicester,2,4,A,2,3,A,D England,19,9,4,5,10,10,11,3,0,2,0,0,1.95,3.6,3.8,2.02,3.63,3.95,1.95,3.6,3.75,2.13,3.5,3.73,-1,-2,23,14,10,3
2023,Brentford,Southampton,3,0,H,2,0,H,D Bond,14,14,4,6,10,9,4,4,1,2,0,0,1.85,3.6,4.2,1.92,3.68,4.36,1.85,3.5,4.2,1.82,3.7,4.89,2,3,18,20,30,11
2023,Brighton,Bournemouth,1,0,H,0,0,D,C Pawson,20,12,6,2,14,7,7,3,3,1,0,0,1.33,5.25,8.5,1.35,5.42,9.88,1.33,4.8,9.5,1.39,5.25,8.25,0,1,26,14,23,0
2023,Man United,Crystal Palace,2,1,H,1,0,H,A Marriner,14,10,5,3,9,9,5,5,1,2,1,0,1.4,4.75,8.0,1.41,4.91,8.97,1.4,4.5,8.0,1.39,5.11,9.13,1,1,19,13,4,17
2023,Wolves,Liverpool,3,0,H,2,0,H,P Tierney,12,22,6,4,9,7,2,7,1,1,0,0,4.0,3.8,1.85,4.14,3.93,1.89,4.0,3.7,1.85,3.98,3.79,1.97,2,3,18,26,26,19
2023,Newcastle,West Ham,1,1,D,1,1,D,P Bankes,8,10,2,1,11,13,4,2,2,1,0,0,1.6,3.8,6.0,1.63,3.97,6.3,1.6,3.75,6.0,1.67,3.93,5.81,0,0,10,11,7,16
2023,Nott'm Forest,Leeds,1,0,H,1,0,H,R Jones,6,10,2,4,15,14,0,2,4,2,0,0,2.63,3.3,2.7,2.69,3.46,2.76,2.6,3.4,2.62,2.85,3.46,2.62,1,1,8,14,31,29
2023,Tottenham,Man City,1,0,H,1,0,H,A Madley,12,15,3,5,19,14,4,6,2,3,1,0,4.33,4.2,1.73,4.44,4.23,1.78,4.4,4.0,1.73,4.03,3.91,1.93,1,1,15,20,14,18
2023,Man United,Leeds,2,2,D,0,1,A,S Hooper,24,8,7,2,7,11,6,5,1,3,0,0,1.45,5.0,6.0,1.48,4.98,6.69,1.47,4.5,6.5,1.56,4.49,6.11,-1,0,31,10,4,29
2023,West Ham,Chelsea,1,1,D,1,1,D,C Pawson,10,12,2,4,9,11,5,6,1,1,0,0,3.3,3.3,2.25,3.43,3.37,2.3,3.3,3.2,2.25,3.51,3.38,2.27,0,0,12,16,16,1
2023,Arsenal,Brentford,1,1,D,0,0,D,P Bankes,23,9,7,2,9,9,7,4,0,2,0,0,1.44,4.75,7.0,1.47,4.77,7.32,1.42,4.5,7.5,1.58,4.25,6.35,0,0,30,11,6,30
2023,Crystal Palace,Brighton,1,1,D,0,0,D,M Oliver,6,17,1,7,10,11,1,6,4,1,0,0,3.8,3.5,2.0,3.9,3.56,2.06,3.7,3.4,2.0,5.15,3.79,1.76,0,0,7,24,17,23
2023,Fulham,Nott'm Forest,2,0,H,1,0,H,A Madley,16,10,3,1,9,11,5,4,0,1,0,0,1.91,3.5,4.33,1.94,3.57,4.37,1.91,3.5,4.0,1.97,3.52,4.33,1,2,19,11,25,31
2023,Leicester,Tottenham,4,1,H,3,1,H,M Salisbury,15,11,7,4,14,9,1,5,5,2,0,0,3.4,3.6,2.1,3.46,3.7,2.16,3.3,3.6,2.1,3.57,3.76,2.1,2,3,22,15,3,14
2023,Southampton,Wolves,1,2,A,1,0,H,J Gillett,17,11,2,2,12,14,5,2,2,2,0,1,2.9,3.2,2.55,3.16,3.18,2.55,3.0,3.1,2.5,3.26,3.18,2.5,1,-1,19,13,11,26
2023,Bournemouth,Newcastle,1,1,D,1,1,D,S Attwell,11,15,5,7,8,10,4,6,2,3,0,0,6.5,4.0,1.53,6.53,4.08,1.6,6.5,3.9,1.55,6.1,4.05,1.63,0,0,16,22,0,7
2023,Leeds,Man United,0,2,A,0,0,D,P Tierney,16,11,6,5,10,13,7,3,2,1,0,0,3.75,3.8,1.91,3.98,3.87,1.94,3.7,3.7,1.91,3.81,3.9,1.98,0,-2,22,16,29,4
2023,Man City,Aston Villa,3,1,H,3,0,H,R Jones,17,6,9,2,13,14,8,4,1,2,0,0,1.25,6.5,11.0,1.26,6.66,11.78,1.24,6.0,12.0,1.37,5.25,9.0,3,2,26,8,18,10
2023,Liverpool,Everton,2,0,H,1,0,H,S Hooper,15,6,6,1,8,16,3,3,1,3,0,0,1.5,4.33,6.5,1.55,4.48,6.39,1.52,4.2,6.0,1.62,4.3,5.75,1,2,21,7,19,2
2023,Arsenal,Man City,1,3,A,1,1,D,A Taylor,10,9,1,6,11,15,1,3,2,3,0,0,2.9,3.5,2.35,2.95,3.6,2.46,2.88,3.4,2.4,3.36,3.52,2.27,0,-2,11,15,6,18
2023,Aston Villa,Arsenal,2,4,A,2,1,H,S Hooper,7,20,5,5,13,4,2,9,2,1,0,0,4.5,3.6,1.5,4.54,3.8,1.85,4.33,3.6,1.8,4.24,3.63,1.95,1,-2,12,25,10,6
2023,Brentford,Crystal Palace,1,1,D,0,0,D,P Tierney,12,10,5,4,10,8,2,6,2,2,0,0,1.83,3.5,4.5,1.85,3.62,4.84,1.85,3.4,4.4,1.83,3.62,4.96,0,0,17,14,30,17
2023,Brighton,Fulham,0,1,A,0,0,D,D England,21,5,7,2,12,14,10,2,0,5,0,0,1.65,3.8,5.5,1.66,4.16,5.46,1.67,3.8,5.0,1.56,4.42,6.39,0,-1,28,7,23,25
2023,Chelsea,Southampton,0,1,A,0,1,A,D Coote,17,8,5,5,16,24,8,2,3,6,0,0,1.4,4.75,8.5,1.4,4.78,9.69,1.38,4.5,9.0,1.43,4.68,8.24,-1,-1,22,13,1,11
2023,Everton,Leeds,1,0,H,0,0,D,A Madley,15,8,6,0,8,6,6,4,2,3,0,0,2.4,3.3,3.0,2.53,3.36,3.03,2.45,3.25,2.9,2.82,3.28,2.78,0,1,21,8,2,29
2023,Nott'm Forest,Man City,1,1,D,0,1,A,G Scott,4,26,1,6,8,6,0,10,1,0,0,0,8.5,5.5,1.3,10.3,5.67,1.33,10.0,5.5,1.29,10.5,5.4,1.33,-1,0,5,32,31,18
2023,Wolves,Bournemouth,0,1,A,0,0,D,M Salisbury,15,5,4,1,12,10,12,2,3,3,0,0,1.67,3.6,6.0,1.69,3.86,5.78,1.67,3.7,5.25,1.83,3.62,4.98,0,-1,19,6,26,0
2023,Newcastle,Liverpool,0,2,A,0,2,A,A Taylor,14,13,4,7,3,8,6,7,1,1,1,0,2.5,3.5,2.7,2.57,3.58,2.82,2.5,3.4,2.7,2.56,3.52,2.88,-2,-2,18,20,7,19
2023,Man United,Leicester,3,0,H,1,0,H,S Attwell,26,19,8,3,9,9,6,6,0,2,0,0,1.62,4.33,5.25,1.65,4.34,5.37,1.6,4.2,5.0,1.58,4.53,5.87,1,3,34,22,4,3
2023,Tottenham,West Ham,2,0,H,0,0,D,M Oliver,16,6,6,1,16,10,4,7,2,1,0,0,1.75,3.6,4.75,1.87,3.76,4.47,1.83,3.6,4.2,1.88,3.53,4.72,0,2,22,7,14,16
2023,Fulham,Wolves,1,1,D,0,1,A,M Oliver,10,8,5,2,12,17,4,3,2,0,0,0,2.5,3.2,3.0,2.59,3.26,3.04,2.5,3.2,2.9,2.68,3.15,3.02,-1,0,15,10,25,26
2023,Everton,Aston Villa,0,2,A,0,0,D,A Taylor,15,9,5,5,12,12,5,1,2,1,0,0,2.5,3.2,3.0,2.59,3.25,3.05,2.5,3.2,2.9,2.61,3.15,3.12,0,-2,20,14,2,10
2023,Leeds,Southampton,1,0,H,0,0,D,P Bankes,14,8,4,2,15,13,9,2,2,4,0,0,1.95,3.5,4.0,2.02,3.62,3.97,1.95,3.5,3.8,1.96,3.78,4.03,0,1,18,10,29,11
2023,Leicester,Arsenal,0,1,A,0,0,D,C Pawson,1,10,0,2,14,9,0,8,0,1,0,0,4.75,4.0,1.7,4.93,4.15,1.72,4.6,3.9,1.7,6.02,4.31,1.6,0,-1,1,12,3,6
2023,West Ham,Nott'm Forest,4,0,H,0,0,D,J Gillett,18,8,5,3,8,5,12,3,0,0,0,0,1.75,3.6,5.0,1.81,3.63,5.16,1.78,3.5,4.8,1.71,3.84,5.6,0,4,23,11,16,31
